hierarchy	codingscheme	affiliation	battledimension	status	functionid	name	remarks
1.X.3.1.3.2.4 	S	*	G	*	USMV--	MEDICAL VETERINARY	
1.X.3.1.3.2.4.1 	S	*	G	*	USMVT-	MEDICAL VETERINARY THEATRE	
1.X.3.1.3.2.4.2 	S	*	G	*	USMVC-	MEDICAL VETERINARY CORPS	
1.X.3.1.3.2.5 	S	*	G	*	USMD--	MEDICAL DENTAL	
1.X.3.1.3.2.5.1 	S	*	G	*	USMDT-	MEDICAL DENTAL THEATRE	
1.X.3.1.3.2.5.2 	S	*	G	*	USMDC-	MEDICAL DENTAL CORPS	
1.X.3.1.3.2.6 	S	*	G	*	USMP--	MEDICAL PSYCHOLOGICAL	
1.X.3.1.3.2.6.1 	S	*	G	*	USMPT-	MEDICAL PSYCHOLOGICAL THEATRE	
1.X.3.1.3.2.6.2 	S	*	G	*	USMPC-	MEDICAL PSYCHOLOGICAL CORPS	
1.X.3.1.3.3 	S	*	G	*	USS---	SUPPLY	
1.X.3.1.3.3.1 	S	*	G	*	USST--	SUPPLY THEATRE	
1.X.3.1.3.3.2 	S	*	G	*	USSC--	SUPPLY CORPS	
1.X.3.1.3.3.3 	S	*	G	*	USS1--	SUPPLY CLASS I	
1.X.3.1.3.3.3.1 	S	*	G	*	USS1T-	SUPPLY CLASS I THEATRE	
1.X.3.1.3.3.3.2 	S	*	G	*	USS1C-	SUPPLY CLASS I CORPS	
1.X.3.1.3.3.4 	S	*	G	*	USS2--	SUPPLY CLASS II	
1.X.3.1.3.3.4.1 	S	*	G	*	USS2T-	SUPPLY CLASS II THEATRE	
1.X.3.1.3.3.4.2 	S	*	G	*	USS2C-	SUPPLY CLASS II CORPS	
1.X.3.1.3.3.5 	S	*	G	*	USS3--	SUPPLY CLASS III	
1.X.3.1.3.3.5.1 	S	*	G	*	USS3T-	SUPPLY CLASS III THEATRE	
1.X.3.1.3.3.5.2 	S	*	G	*	USS3C-	SUPPLY CLASS III CORPS	
1.X.3.1.3.3.5.3 	S	*	G	*	USS3A-	SUPPLY CLASS III AVIATION	
1.X.3.1.3.3.5.3.1 	S	*	G	*	USS3AT	SUPPLY CLASS III AVIATION	
1.X.3.1.3.3.5.3.2 	S	*	G	*	USS3AC	SUPPLY CLASS III AVIATION CORPS	
1.X.3.1.3.3.6 	S	*	G	*	USS4--	SUPPLY CLASS IV	
1.X.3.1.3.3.6.1 	S	*	G	*	USS4T-	SUPPLY CLASS IV THEATRE	
1.X.3.1.3.3.6.2 	S	*	G	*	USS4C-	SUPPLY CLASS IV CORPS	
1.X.3.1.3.3.7 	S	*	G	*	USS5--	SUPPLY CLASS V	
1.X.3.1.3.3.7.1 	S	*	G	*	USS5T-	SUPPLY CLASS V THEATRE	
1.X.3.1.3.3.7.2 	S	*	G	*	USS5C-	SUPPLY CLASS V CORPS	
1.X.3.1.3.3.8 	S	*	G	*	USS6--	SUPPLY CLASS VI	
1.X.3.1.3.3.8.1 	S	*	G	*	USS6T-	SUPPLY CLASS VI THEATRE	
1.X.3.1.3.3.8.2 	S	*	G	*	USS6C-	SUPPLY CLASS VI CORPS	
1.X.3.1.3.3.9 	S	*	G	*	USS7--	SUPPLY CLASS VII	
1.X.3.1.3.3.9.1 	S	*	G	*	USS7T-	SUPPLY CLASS VII THEATRE	
1.X.3.1.3.3.9.2 	S	*	G	*	USS7C-	SUPPLY CLASS VII CORPS	
1.X.3.1.3.3.10 	S	*	G	*	USS8--	SUPPLY CLASS VIII	
1.X.3.1.3.3.10.1 	S	*	G	*	USS8T-	SUPPLY CLASS VIII THEATRE	
1.X.3.1.3.3.10.2 	S	*	G	*	USS8C-	SUPPLY CLASS VIII CORPS	
1.X.3.1.3.3.11 	S	*	G	*	USS9--	SUPPLY CLASS IX	
1.X.3.1.3.3.11.1 	S	*	G	*	USS9T-	SUPPLY CLASS IX THEATRE	
1.X.3.1.3.3.11.2 	S	*	G	*	USS9C-	SUPPLY CLASS IX CORPS	
1.X.3.1.3.3.12 	S	*	G	*	USSX--	SUPPLY CLASS X	
1.X.3.1.3.3.12.1 	S	*	G	*	USSXT-	SUPPLY CLASS X THEATRE	
1.X.3.1.3.3.12.2 	S	*	G	*	USSXC-	SUPPLY CLASS X CORPS	
1.X.3.1.3.3.13 	S	*	G	*	USSL--	SUPPLY LAUNDRY/BATH	
1.X.3.1.3.3.13.1 	S	*	G	*	USSLT-	SUPPLY LAUNDRY/BATH THEATRE	
1.X.3.1.3.3.13.2 	S	*	G	*	USSLC-	SUPPLY LAUNDRY/BATH CORPS	
1.X.3.1.3.3.14 	S	*	G	*	USSW--	SUPPLY WATER	
1.X.3.1.3.3.14.1 	S	*	G	*	USSWT-	SUPPLY WATER THEATRE	
1.X.3.1.3.3.14.2 	S	*	G	*	USSWC-	SUPPLY WATER CORPS	
1.X.3.1.3.3.14.3 	S	*	G	*	USSWP-	SUPPLY WATER PURIFICATION	
1.X.3.1.3.3.14.3.1 	S	*	G	*	USSWPT	SUPPLY WATER PURIFICATION THEATRE	
1.X.3.1.3.3.14.3.2 	S	*	G	*	USSWPC	SUPPLY WATER PURIFICATION CORPS	
1.X.3.1.3.4 	S	*	G	*	UST---	TRANSPORTATION	
1.X.3.1.3.4.1 	S	*	G	*	USTT--	TRANSPORTATION THEATRE	
1.X.3.1.3.4.2 	S	*	G	*	USTC--	TRANSPORTATION CORPS	
1.X.3.1.3.4.3 	S	*	G	*	USTM--	MOVEMENT CONTROL CENTRE(MCC)	
1.X.3.1.3.4.3.1 	S	*	G	*	USTMT-	MCC THEATRE	
1.X.3.1.3.4.3.2 	S	*	G	*	USTMC-	MCC CORPS	
1.X.3.1.3.4.4 	S	*	G	*	USTR--	RAILHEAD	
1.X.3.1.3.4.4.1 	S	*	G	*	USTRT-	RAILHEAD THEATRE	
1.X.3.1.3.4.4.2 	S	*	G	*	USTRC-	RAILHEAD CORPS	
1.X.3.1.3.4.5 	S	*	G	*	USTS--	SPOD/SPOE	
1.X.3.1.3.4.5.1 	S	*	G	*	USTST-	SPOD/SPOE THEATRE	
1.X.3.1.3.4.5.2 	S	*	G	*	USTSC-	SPOD/SPOE CORPS	
1.X.3.1.3.4.6 	S	*	G	*	USTA--	APOD/APOE	
1.X.3.1.3.4.6.1 	S	*	G	*	USTAT-	APOD/APOE THEATRE	
1.X.3.1.3.4.6.2 	S	*	G	*	USTAC-	APOD/APOE CORPS	
1.X.3.1.3.4.7 	S	*	G	*	USTI--	MISSILE	
1.X.3.1.3.4.7.1 	S	*	G	*	USTIT-	MISSILE THEATRE	
1.X.3.1.3.4.7.2 	S	*	G	*	USTIC-	MISSILE CORPS	
1.X.3.1.3.5 	S	*	G	*	USX---	MAINTENANCE	
1.X.3.1.3.5.1 	S	*	G	*	USXT--	MAINTENANCE THEATRE	
1.X.3.1.3.5.2 	S	*	G	*	USXC--	MAINTENANCE CORPS	
1.X.3.1.3.5.3 	S	*	G	*	USXH--	MAINTENANCE HEAVY	
1.X.3.1.3.5.3.1 	S	*	G	*	USXHT-	MAINTENANCE HEAVY THEATRE	
1.X.3.1.3.5.3.2 	S	*	G	*	USXHC-	MAINTENANCE HEAVY CORPS	
1.X.3.1.3.5.4 	S	*	G	*	USXR--	MAINTENANCE RECOVERY	
1.X.3.1.3.5.4.1 	S	*	G	*	USXRT-	MAINTENANCE RECOVERY THEATRE	
1.X.3.1.3.5.4.2 	S	*	G	*	USXRC-	MAINTENANCE RECOVERY CORPS	
1.X.3.1.3.5.5 	S	*	G	*	USXO--	ORDINANCE	
1.X.3.1.3.5.5.1 	S	*	G	*	USXOT-	ORDINANCE THEATRE	
1.X.3.1.3.5.5.2 	S	*	G	*	USXOC-	ORDINANCE CORPS	
1.X.3.1.3.5.5.3 	S	*	G	*	USXOM-	ORDINANCE MISSILE	
1.X.3.1.3.5.5.3.1 	S	*	G	*	USXOMT	ORDINANCE MISSILE THEATRE	
1.X.3.1.3.5.5.3.2 	S	*	G	*	USXOMC	ORDINANCE MISSILE CORPS	
1.X.3.1.3.5.6 	S	*	G	*	USXE--	ELECTRO-OPTICAL	
1.X.3.1.3.5.6.1 	S	*	G	*	USXET-	ELECTRO-OPTICAL THEATRE	
1.X.3.1.3.5.6.2 	S	*	G	*	USXEC-	ELECTRO-OPTICAL CORPS	
1.X.3.1.3.5.7 	S	*	G	*	USXBDR	BATTLE DAMAGE REPAIR	
1.X.3.1.3.5.8 	S	*	G	*	USXPM-	PREVENTIVE MAINTANANCE	
1.X.3.1.3.6 	S	*	G	*	USXP--	PIPELINE	
1.X.3.1.3.7 	S	*	G	*	USXEP-	ENVIRONMENTAL PROTECTION	
1.X.3.1.4 	S	*	G	*	UH----	SPECIAL C2 HEADQUARTERS COMPONENT	
1.X.3.1.5 	S	*	G	*	UH----	UNIT GENERAL HEADQUARTERS	Error in standard	
1.X.3.1.6 	S	*	G	*	UH----	GENERAL HEADQUARTERS AND SERVICE	Error in standard	
1.X.3.1.7 	S	*	G	*	UHGL--	UNIT GENERAL LIAISON	
